Index,ID,Name,URL,Star_count,OpenIssues_count,Fork_count,created_time,Pushed_time,Update_time,Duration(>180)
815,2253830,PHPMailer,https://github.com/PHPMailer/PHPMailer,15948,27,8503,2011-08-23T07:57:17Z,2020-12-10T11:01:39Z,2020-12-17T01:26:37Z,YES
816,20773773,bazel,https://github.com/bazelbuild/bazel,15939,1981,2787,2014-06-12T16:00:38Z,2020-12-17T00:55:41Z,2020-12-16T21:46:16Z,YES
822,17107479,framework7,https://github.com/framework7io/framework7,15895,108,3229,2014-02-23T12:15:53Z,2020-12-14T15:48:45Z,2020-12-17T01:23:49Z,YES
824,24186761,anko,https://github.com/Kotlin/anko,15880,243,1277,2014-09-18T12:12:23Z,2019-12-05T08:59:41Z,2020-12-16T05:44:50Z,YES
826,2051226,FileSaver.js,https://github.com/eligrey/FileSaver.js,15841,117,3675,2011-07-15T03:27:54Z,2020-11-19T13:34:16Z,2020-12-17T00:48:58Z,YES
828,207645083,react-query,https://github.com/tannerlinsley/react-query,15832,9,644,2019-09-10T19:23:58Z,2020-12-16T14:46:58Z,2020-12-17T02:02:16Z,YES
829,26337322,rancher,https://github.com/rancher/rancher,15830,3649,1970,2014-11-07T20:49:31Z,2020-12-17T00:37:18Z,2020-12-17T00:55:12Z,YES
830,45261969,plaid,https://github.com/android/plaid,15823,89,3222,2015-10-30T16:10:56Z,2020-10-11T09:30:05Z,2020-12-16T00:40:09Z,YES
831,90793418,fd,https://github.com/sharkdp/fd,15794,33,407,2017-05-09T21:27:10Z,2020-12-07T23:19:16Z,2020-12-17T00:24:30Z,YES
833,215047,MBProgressHUD,https://github.com/jdg/MBProgressHUD,15764,58,3499,2009-05-31T21:45:41Z,2020-11-25T12:57:03Z,2020-12-16T02:33:50Z,YES
834,2278524,hubot,https://github.com/hubotio/hubot,15737,92,3751,2011-08-27T08:30:59Z,2020-12-03T12:38:17Z,2020-12-15T06:25:59Z,YES
835,908607,numpy,https://github.com/numpy/numpy,15736,2239,5108,2010-09-13T23:02:39Z,2020-12-16T23:17:47Z,2020-12-16T21:30:04Z,YES
836,11829145,trix,https://github.com/basecamp/trix,15723,47,843,2013-08-01T22:21:30Z,2020-12-15T16:51:17Z,2020-12-16T15:42:41Z,YES
837,441269,coffeescript,https://github.com/jashkenas/coffeescript,15708,51,2006,2009-12-18T01:39:53Z,2020-10-18T13:55:00Z,2020-12-17T01:47:50Z,YES
838,809601,handlebars.js,https://github.com/handlebars-lang/handlebars.js,15705,86,1997,2010-07-31T18:54:46Z,2020-11-10T22:50:19Z,2020-12-17T01:56:24Z,YES
840,13886476,zsh-autosuggestions,https://github.com/zsh-users/zsh-autosuggestions,15690,63,907,2013-10-26T16:09:37Z,2020-12-06T22:59:06Z,2020-12-16T23:48:17Z,YES
842,73648678,forem,https://github.com/forem/forem,15660,923,2669,2016-11-13T23:02:13Z,2020-12-17T01:25:43Z,2020-12-17T01:01:11Z,YES
843,53632140,micro,https://github.com/zyedidia/micro,15654,413,771,2016-03-11T02:06:28Z,2020-12-16T00:00:08Z,2020-12-17T01:58:38Z,YES
845,77358263,SpaceVim,https://github.com/SpaceVim/SpaceVim,15629,110,1258,2016-12-26T04:40:55Z,2020-12-16T15:09:41Z,2020-12-16T23:06:55Z,YES
846,138634298,MS-DOS,https://github.com/microsoft/MS-DOS,15596,252,2384,2018-06-25T18:26:02Z,2019-10-10T18:18:24Z,2020-12-15T13:05:32Z,YES
847,11855195,chalk,https://github.com/chalk/chalk,15587,9,603,2013-08-03T00:20:12Z,2020-12-16T03:09:09Z,2020-12-17T02:02:06Z,YES
852,278335273,github-readme-stats,https://github.com/anuraghazra/github-readme-stats,15550,89,3105,2020-07-09T10:34:22Z,2020-12-16T03:25:52Z,2020-12-17T01:28:40Z,NO
853,45721011,skywalking,https://github.com/apache/skywalking,15541,66,4561,2015-11-07T03:30:36Z,2020-12-17T01:19:12Z,2020-12-16T23:56:11Z,YES
855,65214191,envoy,https://github.com/envoyproxy/envoy,15510,1089,2743,2016-08-08T15:07:24Z,2020-12-17T01:55:59Z,2020-12-16T23:44:53Z,YES
856,150042589,NES.css,https://github.com/nostalgic-css/NES.css,15507,37,1316,2018-09-24T01:49:11Z,2020-11-18T21:52:14Z,2020-12-17T00:08:42Z,YES
857,19953044,flatbuffers,https://github.com/google/flatbuffers,15504,169,2389,2014-05-19T18:33:01Z,2020-12-16T02:24:06Z,2020-12-16T23:37:21Z,YES
858,1207300,statsd,https://github.com/statsd/statsd,15484,81,1932,2010-12-30T00:09:50Z,2020-08-28T13:25:02Z,2020-12-16T06:40:41Z,YES
859,179164257,diem,https://github.com/diem/diem,15478,301,2343,2019-04-02T21:51:45Z,2020-12-17T01:44:55Z,2020-12-17T00:11:37Z,YES
864,1607357,superagent,https://github.com/visionmedia/superagent,15457,141,1253,2011-04-13T02:29:45Z,2020-12-08T11:47:41Z,2020-12-16T16:20:59Z,YES
866,137451403,nacos,https://github.com/alibaba/nacos,15435,271,5663,2018-06-15T06:49:27Z,2020-12-16T18:11:42Z,2020-12-17T01:39:27Z,YES
867,40345658,recharts,https://github.com/recharts/recharts,15409,224,1164,2015-08-07T06:50:27Z,2020-12-11T18:03:27Z,2020-12-17T01:48:51Z,YES
869,2744972,ws,https://github.com/websockets/ws,15403,6,1873,2011-11-09T22:32:45Z,2020-12-04T20:44:17Z,2020-12-16T21:34:23Z,YES
870,63226588,react-admin,https://github.com/marmelab/react-admin,15395,131,3333,2016-07-13T07:58:54Z,2020-12-16T16:28:15Z,2020-12-16T21:37:47Z,YES
872,6887813,crystal,https://github.com/crystal-lang/crystal,15363,1153,1209,2012-11-27T17:32:32Z,2020-12-17T00:48:36Z,2020-12-16T23:25:41Z,YES
874,7833168,kibana,https://github.com/elastic/kibana,15349,7731,6216,2013-01-26T04:00:59Z,2020-12-17T02:02:57Z,2020-12-17T01:24:30Z,YES
876,94061307,ink,https://github.com/vadimdemedes/ink,15325,32,402,2017-06-12T06:12:28Z,2020-12-15T18:35:43Z,2020-12-17T01:21:16Z,YES
881,135516270,k3s,https://github.com/k3s-io/k3s,15251,638,1224,2018-05-31T01:37:46Z,2020-12-17T00:19:31Z,2020-12-17T01:04:11Z,YES
882,52630616,apollo-client,https://github.com/apollographql/apollo-client,15236,811,1963,2016-02-26T20:25:00Z,2020-12-16T20:27:48Z,2020-12-17T00:31:23Z,YES
884,3112748,games,https://github.com/leereilly/games,15222,259,2107,2012-01-05T19:48:55Z,2020-11-09T06:01:36Z,2020-12-16T19:30:16Z,YES
885,5508088,svgo,https://github.com/svg/svgo,15193,366,1121,2012-08-22T10:41:43Z,2020-12-03T17:57:03Z,2020-12-16T21:57:04Z,YES
886,15823460,redisson,https://github.com/redisson/redisson,15190,210,3713,2014-01-11T14:06:25Z,2020-12-16T10:28:36Z,2020-12-17T01:25:59Z,YES
887,91253698,ccxt,https://github.com/ccxt/ccxt,15186,458,4283,2017-05-14T15:41:56Z,2020-12-16T16:53:48Z,2020-12-16T23:02:17Z,YES
888,40508605,relay,https://github.com/facebook/relay,15180,289,1513,2015-08-10T22:09:16Z,2020-12-16T23:46:28Z,2020-12-16T23:46:31Z,YES
890,56899284,insomnia,https://github.com/Kong/insomnia,15149,610,947,2016-04-23T03:54:26Z,2020-12-17T00:10:03Z,2020-12-17T00:10:06Z,YES
894,5710341,bower,https://github.com/bower/bower,15130,14,1958,2012-09-07T00:15:39Z,2020-12-11T07:00:29Z,2020-12-17T00:06:03Z,YES
896,8201256,websocketd,https://github.com/joewalnes/websocketd,15110,29,887,2013-02-14T14:52:55Z,2020-05-08T15:32:42Z,2020-12-16T16:40:58Z,YES
899,478584,jsdom,https://github.com/jsdom/jsdom,15096,377,1337,2010-01-19T06:55:19Z,2020-12-07T10:49:29Z,2020-12-17T01:35:04Z,YES
904,29217054,go-micro,https://github.com/asim/go-micro,15013,4,1576,2015-01-13T23:30:18Z,2020-12-15T19:28:01Z,2020-12-16T02:30:07Z,YES
906,84009,jasmine,https://github.com/jasmine/jasmine,14999,64,2207,2008-12-02T23:46:37Z,2020-12-07T09:58:34Z,2020-12-16T22:09:29Z,YES
910,13473768,ionicons,https://github.com/ionic-team/ionicons,14987,392,1837,2013-10-10T14:34:18Z,2020-12-03T14:03:35Z,2020-12-16T17:24:13Z,YES
911,19994257,delve,https://github.com/go-delve/delve,14985,117,1519,2014-05-20T19:24:43Z,2020-12-16T16:56:17Z,2020-12-17T01:52:23Z,YES
912,26784827,core,https://github.com/dotnet/core,14979,379,3761,2014-11-18T00:44:57Z,2020-12-11T16:10:54Z,2020-12-16T20:54:12Z,YES
914,66424871,examples,https://github.com/pytorch/examples,14966,284,7021,2016-08-24T03:12:48Z,2020-12-11T01:05:42Z,2020-12-16T13:31:49Z,YES
916,11393110,cli,https://github.com/urfave/cli,14953,46,1291,2013-07-13T19:32:06Z,2020-12-13T16:11:51Z,2020-12-17T01:58:59Z,YES
918,887025,q,https://github.com/kriskowal/q,14907,119,1245,2010-09-04T01:21:12Z,2020-05-18T21:50:10Z,2020-12-16T21:13:31Z,YES
919,10365411,medium-editor,https://github.com/yabwe/medium-editor,14905,341,1769,2013-05-29T17:40:11Z,2020-12-14T13:15:19Z,2020-12-16T21:44:57Z,YES
920,5724990,Carbon,https://github.com/briannesbitt/Carbon,14900,7,1153,2012-09-08T02:56:20Z,2020-12-16T07:49:46Z,2020-12-16T19:10:26Z,YES
921,38836015,aos,https://github.com/michalsnik/aos,14897,208,1644,2015-07-09T17:49:00Z,2020-12-11T04:36:33Z,2020-12-17T00:05:35Z,YES
922,75425073,rxdb,https://github.com/pubkey/rxdb,14881,16,674,2016-12-02T19:34:42Z,2020-12-16T23:38:09Z,2020-12-17T01:26:55Z,YES
923,25427817,react-dnd,https://github.com/react-dnd/react-dnd,14878,197,1581,2014-10-19T13:29:28Z,2020-12-16T14:46:36Z,2020-12-16T14:22:02Z,YES
924,46806184,charts,https://github.com/helm/charts,14874,176,16513,2015-11-24T17:05:28Z,2020-12-11T06:56:20Z,2020-12-16T19:52:53Z,YES
925,924303,zepto,https://github.com/madrobby/zepto,14869,89,4084,2010-09-20T07:57:57Z,2020-10-29T15:36:58Z,2020-12-14T07:30:48Z,YES
928,6064342,lime,https://github.com/limetext/lime,14844,21,1111,2012-10-03T18:10:02Z,2019-12-30T12:37:23Z,2020-12-16T18:23:42Z,YES
933,11116372,keystone-classic,https://github.com/keystonejs/keystone-classic,14808,359,2329,2013-07-02T05:01:55Z,2020-12-01T14:42:29Z,2020-12-17T01:50:40Z,YES
934,619849,spf13-vim,https://github.com/spf13/spf13-vim,14793,356,3753,2010-04-20T16:20:16Z,2020-11-16T01:03:08Z,2020-12-17T01:32:53Z,YES
935,105036236,draggable,https://github.com/Shopify/draggable,14792,111,882,2017-09-27T15:31:23Z,2020-12-11T04:12:53Z,2020-12-17T01:42:08Z,YES
938,17066884,pyspider,https://github.com/binux/pyspider,14772,276,3557,2014-02-21T19:18:47Z,2020-10-22T04:00:13Z,2020-12-16T23:28:33Z,YES
942,15225670,jitsi-meet,https://github.com/jitsi/jitsi-meet,14757,389,4580,2013-12-16T12:51:09Z,2020-12-17T01:58:43Z,2020-12-17T01:45:30Z,YES
943,8205602,mybatis-3,https://github.com/mybatis/mybatis-3,14753,159,9914,2013-02-14T19:03:32Z,2020-12-15T16:13:47Z,2020-12-17T01:50:41Z,YES
944,218115303,swr,https://github.com/vercel/swr,14737,111,492,2019-10-28T18:16:01Z,2020-12-16T11:42:18Z,2020-12-17T01:22:19Z,YES
950,1381283,solarized,https://github.com/altercation/solarized,14667,224,3513,2011-02-18T05:18:27Z,2020-04-27T06:49:07Z,2020-12-16T14:00:42Z,YES
951,43797718,recompose,https://github.com/acdlite/recompose,14648,95,1287,2015-10-07T05:54:51Z,2020-12-11T04:37:15Z,2020-12-16T10:42:06Z,YES
952,312262,vimium,https://github.com/philc/vimium,14644,803,1774,2009-09-20T07:08:19Z,2020-12-16T12:23:28Z,2020-12-17T01:58:12Z,YES
953,67702184,Magisk,https://github.com/topjohnwu/Magisk,14639,62,2442,2016-09-08T12:42:53Z,2020-12-15T19:24:11Z,2020-12-17T01:37:57Z,YES
956,89012427,react-sketchapp,https://github.com/airbnb/react-sketchapp,14625,31,850,2017-04-21T18:27:39Z,2020-07-11T07:39:21Z,2020-12-16T11:53:42Z,YES
957,13428264,ShareX,https://github.com/ShareX/ShareX,14625,458,2017,2013-10-08T23:32:10Z,2020-12-16T11:36:48Z,2020-12-17T01:51:41Z,YES
959,11715753,masscan,https://github.com/robertdavidgraham/masscan,14617,334,2297,2013-07-28T05:35:33Z,2020-12-17T00:23:29Z,2020-12-17T01:42:35Z,YES
960,30161665,inferno,https://github.com/infernojs/inferno,14608,37,659,2015-02-01T22:07:38Z,2020-11-14T07:40:34Z,2020-12-17T02:00:34Z,YES
961,6094683,bootstrap,https://github.com/angular-ui/bootstrap,14594,338,7127,2012-10-05T18:27:01Z,2019-02-10T12:36:40Z,2020-12-16T21:35:24Z,YES
963,8385616,toml,https://github.com/toml-lang/toml,14580,38,714,2013-02-24T03:03:57Z,2020-12-15T02:10:30Z,2020-12-17T00:19:31Z,YES
964,8424040,p5.js,https://github.com/processing/p5.js,14573,118,2277,2013-02-26T03:14:47Z,2020-12-15T15:49:42Z,2020-12-17T02:00:22Z,YES
965,1790564,handsontable,https://github.com/handsontable/handsontable,14570,739,2555,2011-05-23T22:38:58Z,2020-12-16T16:47:57Z,2020-12-16T20:55:43Z,YES
967,11075527,vim-airline,https://github.com/vim-airline/vim-airline,14567,28,973,2013-06-30T18:49:56Z,2020-12-09T07:58:47Z,2020-12-16T23:41:31Z,YES
968,1377867,locust,https://github.com/locustio/locust,14564,38,1988,2011-02-17T11:08:03Z,2020-12-16T16:09:11Z,2020-12-17T01:55:52Z,YES
969,172741073,snowpack,https://github.com/snowpackjs/snowpack,14561,21,617,2019-02-26T15:45:38Z,2020-12-17T00:16:30Z,2020-12-17T01:21:19Z,YES
970,25095239,lazysizes,https://github.com/aFarkas/lazysizes,14547,152,1464,2014-10-11T21:03:26Z,2020-12-16T19:17:04Z,2020-12-17T00:22:14Z,YES
971,658518,ipython,https://github.com/ipython/ipython,14535,1438,4129,2010-05-10T04:46:06Z,2020-12-16T20:36:26Z,2020-12-16T16:12:16Z,YES
972,3282,nerdtree,https://github.com/preservim/nerdtree,14532,4,1256,2008-03-10T07:34:08Z,2020-10-14T23:20:58Z,2020-12-17T00:47:38Z,YES
975,56315715,NativeBase,https://github.com/GeekyAnts/NativeBase,14500,214,1862,2016-04-15T11:37:23Z,2020-12-16T15:32:28Z,2020-12-16T15:05:20Z,YES
977,817345,git-extras,https://github.com/tj/git-extras,14468,122,1084,2010-08-04T16:32:07Z,2020-12-16T10:03:02Z,2020-12-16T18:47:49Z,YES
979,41349039,dgraph,https://github.com/dgraph-io/dgraph,14463,96,1057,2015-08-25T07:15:56Z,2020-12-17T01:33:55Z,2020-12-17T01:33:54Z,YES
980,65083316,Awesome-Linux-Software,https://github.com/luong-komorebi/Awesome-Linux-Software,14450,24,1510,2016-08-06T13:16:29Z,2020-12-11T23:05:14Z,2020-12-16T20:44:13Z,YES
982,162723104,CheatSheetSeries,https://github.com/OWASP/CheatSheetSeries,14435,39,2123,2018-12-21T14:26:43Z,2020-12-06T14:15:19Z,2020-12-16T21:42:17Z,YES
983,5448530,ratchet,https://github.com/twbs/ratchet,14431,221,1507,2012-08-17T05:41:57Z,2020-06-25T12:53:04Z,2020-12-14T23:13:56Z,YES
984,18351848,lowdb,https://github.com/typicode/lowdb,14408,114,671,2014-04-02T02:16:06Z,2020-12-01T03:30:16Z,2020-12-16T20:40:13Z,YES
986,3834332,bokeh,https://github.com/bokeh/bokeh,14392,601,3601,2012-03-26T15:40:01Z,2020-12-17T01:10:35Z,2020-12-17T01:10:45Z,YES
987,37627792,react-helmet,https://github.com/nfl/react-helmet,14391,167,595,2015-06-18T00:07:34Z,2020-12-11T00:18:03Z,2020-12-17T00:17:29Z,YES
988,7634677,openssl,https://github.com/openssl/openssl,14388,1465,6414,2013-01-15T22:34:48Z,2020-12-16T20:16:45Z,2020-12-17T02:00:36Z,YES
989,13142126,riot,https://github.com/riot/riot,14370,0,1024,2013-09-27T05:21:01Z,2020-12-06T18:35:21Z,2020-12-16T01:40:40Z,YES
990,20159867,stb,https://github.com/nothings/stb,14367,196,4841,2014-05-25T16:51:23Z,2020-12-16T23:26:39Z,2020-12-17T01:31:06Z,YES
991,13900913,dracula-theme,https://github.com/dracula/dracula-theme,14365,39,1314,2013-10-27T12:39:02Z,2020-12-13T00:51:39Z,2020-12-17T01:52:21Z,YES
992,123870315,tfjs,https://github.com/tensorflow/tfjs,14361,557,1374,2018-03-05T05:41:02Z,2020-12-16T21:24:26Z,2020-12-17T01:33:57Z,YES
993,59720190,sanic,https://github.com/huge-success/sanic,14351,65,1304,2016-05-26T04:38:22Z,2020-12-14T07:23:51Z,2020-12-16T22:24:12Z,YES
996,131770422,coc.nvim,https://github.com/neoclide/coc.nvim,14285,21,545,2018-05-01T22:39:02Z,2020-12-16T13:54:30Z,2020-12-17T01:47:42Z,YES
997,326688,mustache.js,https://github.com/janl/mustache.js,14283,85,2370,2009-10-04T23:41:19Z,2020-12-12T23:20:13Z,2020-12-17T01:15:47Z,YES
989,13404515,HikariCP,https://github.com/brettwooldridge/HikariCP,14288,290,2189,2013-10-08T05:43:03Z,2020-12-21T19:20:56Z,2020-12-24T02:17:17Z,YES
987,114466145,yew,https://github.com/yewstack/yew,14276,206,638,2017-12-16T14:19:02Z,2020-12-23T22:18:27Z,2020-12-24T03:20:15Z,YES
981,35732214,SwiftLint,https://github.com/realm/SwiftLint,14208,186,1673,2015-05-16T16:59:31Z,2020-12-22T18:41:53Z,2020-12-24T03:46:16Z,YES
982,49662222,graal,https://github.com/oracle/graal,14229,700,1066,2016-01-14T17:11:35Z,2020-12-24T02:24:22Z,2020-12-24T02:33:55Z,YES
983,4044891,realm-cocoa,https://github.com/realm/realm-cocoa,14232,374,1901,2012-04-16T20:06:56Z,2020-12-23T12:37:28Z,2020-12-23T15:53:32Z,YES
984,18369373,viper,https://github.com/spf13/viper,14260,456,1265,2014-04-02T14:33:33Z,2020-12-23T13:33:20Z,2020-12-24T02:43:04Z,YES
985,35685034,react-native-vector-icons,https://github.com/oblador/react-native-vector-icons,14266,325,1730,2015-05-15T16:38:57Z,2020-12-21T17:50:44Z,2020-12-24T00:46:17Z,YES
967,47039255,editor.js,https://github.com/codex-team/editor.js,14083,304,1022,2015-11-28T20:56:35Z,2020-12-22T17:59:12Z,2020-12-24T04:06:46Z,YES
968,182097305,PySnooper,https://github.com/cool-RR/PySnooper,14086,17,877,2019-04-18T13:55:43Z,2020-12-05T14:10:17Z,2020-12-24T00:39:34Z,YES
969,25050844,Carthage,https://github.com/Carthage/Carthage,14095,165,1491,2014-10-10T19:54:55Z,2020-12-18T23:00:47Z,2020-12-24T01:56:49Z,YES
970,44498957,fasthttp,https://github.com/valyala/fasthttp,14096,36,1169,2015-10-18T22:19:57Z,2020-12-09T19:11:41Z,2020-12-23T21:49:57Z,YES
971,19416551,sqlitebrowser,https://github.com/sqlitebrowser/sqlitebrowser,14124,409,1634,2014-05-04T01:54:44Z,2020-12-21T00:08:22Z,2020-12-23T22:59:05Z,YES
972,71932349,ray,https://github.com/ray-project/ray,14159,1174,2255,2016-10-25T19:38:30Z,2020-12-24T04:08:20Z,2020-12-24T03:09:30Z,YES
973,241805592,tools,https://github.com/rome/tools,14176,106,441,2020-02-20T05:57:33Z,2020-12-24T04:07:24Z,2020-12-24T03:55:01Z,YES
974,19463625,nginx-proxy,https://github.com/nginx-proxy/nginx-proxy,14182,673,2546,2014-05-05T17:01:40Z,2020-12-22T16:01:24Z,2020-12-24T00:43:00Z,YES
975,206660580,detectron2,https://github.com/facebookresearch/detectron2,14190,85,3594,2019-09-05T21:30:20Z,2020-12-22T20:00:19Z,2020-12-24T03:33:44Z,YES
976,2990192,Signal-Android,https://github.com/signalapp/Signal-Android,14193,935,3591,2011-12-15T20:01:12Z,2020-12-23T09:49:36Z,2020-12-23T20:50:53Z,YES
977,45147841,prepack,https://github.com/facebook/prepack,14195,217,477,2015-10-28T23:25:08Z,2020-12-11T10:10:02Z,2020-12-23T08:08:28Z,YES
964,42455934,xstate,https://github.com/davidkpiano/xstate,14063,131,610,2015-09-14T15:04:15Z,2020-12-23T16:11:07Z,2020-12-24T04:30:16Z,YES
965,1548202,matomo,https://github.com/matomo-org/matomo,14065,1771,2078,2011-03-30T21:18:17Z,2020-12-24T01:29:59Z,2020-12-24T02:40:17Z,YES
958,1631570,PHP-Parser,https://github.com/nikic/PHP-Parser,13995,63,786,2011-04-18T17:03:47Z,2020-12-22T21:58:41Z,2020-12-24T04:11:37Z,YES
959,51071818,diff-so-fancy,https://github.com/so-fancy/diff-so-fancy,14001,21,313,2016-02-04T11:32:08Z,2020-12-23T03:28:24Z,2020-12-23T05:06:10Z,YES
960,1223029,n,https://github.com/tj/n,14003,2,653,2011-01-05T14:53:19Z,2020-12-21T09:55:36Z,2020-12-24T03:22:15Z,YES
961,80286288,Tasmota,https://github.com/arendst/Tasmota,14035,28,3059,2017-01-28T13:37:08Z,2020-12-23T18:08:18Z,2020-12-24T02:36:01Z,YES
962,5888353,luigi,https://github.com/spotify/luigi,14042,68,2207,2012-09-20T15:06:38Z,2020-12-19T02:39:16Z,2020-12-23T23:08:57Z,YES
954,41766002,amphtml,https://github.com/ampproject/amphtml,13953,2219,3696,2015-09-01T22:10:53Z,2020-12-23T22:17:21Z,2020-12-23T22:17:25Z,YES
955,11481338,core-js,https://github.com/zloirock/core-js,13961,55,984,2013-07-17T16:32:27Z,2020-12-23T17:02:29Z,2020-12-24T03:28:58Z,YES
941,19374812,tdesktop,https://github.com/telegramdesktop/tdesktop,13876,778,3090,2014-05-02T12:36:31Z,2020-12-24T03:59:43Z,2020-12-24T03:59:47Z,YES
942,88612945,pytorch-CycleGAN-and-pix2pix,https://github.com/junyanz/pytorch-CycleGAN-and-pix2pix,13879,306,4176,2017-04-18T10:33:05Z,2020-12-19T14:22:19Z,2020-12-24T03:28:53Z,YES
943,14614344,cool-retro-term,https://github.com/Swordfish90/cool-retro-term,13882,306,614,2013-11-22T09:59:57Z,2020-11-26T21:02:33Z,2020-12-24T01:08:41Z,YES
944,60246359,ClickHouse,https://github.com/ClickHouse/ClickHouse,13885,1565,2730,2016-06-02T08:28:18Z,2020-12-24T02:51:13Z,2020-12-24T04:41:52Z,YES
945,257485422,vite,https://github.com/vitejs/vite,13890,162,723,2020-04-21T05:03:57Z,2020-12-24T04:28:25Z,2020-12-24T04:02:51Z,YES
937,18503721,yoga,https://github.com/facebook/yoga,13861,298,1138,2014-04-07T01:37:37Z,2020-12-18T03:34:56Z,2020-12-24T02:57:32Z,YES
938,6834703,FizzBuzzEnterpriseEdition,https://github.com/EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,13862,319,611,2012-11-24T00:14:41Z,2020-12-14T11:37:41Z,2020-12-23T16:53:04Z,YES
929,7693799,ui-router,https://github.com/angular-ui/ui-router,13804,10,3193,2013-01-18T20:26:29Z,2020-12-23T21:27:03Z,2020-12-21T23:08:09Z,YES
930,28513398,Spring,https://github.com/MengTo/Spring,13806,167,1736,2014-12-26T14:57:02Z,2020-10-06T10:29:30Z,2020-12-24T03:43:41Z,YES
931,231283452,excalidraw,https://github.com/excalidraw/excalidraw,13824,209,954,2020-01-02T01:04:43Z,2020-12-24T04:43:51Z,2020-12-24T03:48:11Z,YES
932,14376285,bitbar,https://github.com/matryer/bitbar,13827,196,560,2013-11-13T21:00:12Z,2020-12-22T11:17:39Z,2020-12-24T04:34:28Z,YES
933,4576305,zipkin,https://github.com/openzipkin/zipkin,13835,140,2622,2012-06-06T18:26:16Z,2020-12-22T20:24:02Z,2020-12-24T02:08:48Z,YES
926,29078997,roslyn,https://github.com/dotnet/roslyn,13783,8133,3187,2015-01-11T02:39:03Z,2020-12-24T03:03:16Z,2020-12-23T19:04:17Z,YES
917,6201092,mpv,https://github.com/mpv-player/mpv,13718,608,1784,2012-10-13T08:08:44Z,2020-12-23T23:30:41Z,2020-12-24T02:21:09Z,YES
918,65678789,webpack-dashboard,https://github.com/FormidableLabs/webpack-dashboard,13721,36,416,2016-08-14T17:44:33Z,2020-12-16T21:14:54Z,2020-12-22T19:44:07Z,YES
919,714074,pouchdb,https://github.com/pouchdb/pouchdb,13743,19,1332,2010-06-10T18:34:24Z,2020-12-14T14:11:02Z,2020-12-24T02:36:54Z,YES
912,202890778,chakra-ui,https://github.com/chakra-ui/chakra-ui,13693,110,998,2019-08-17T14:27:54Z,2020-12-23T21:58:17Z,2020-12-24T01:13:55Z,YES
913,20537104,cayley,https://github.com/cayleygraph/cayley,13694,84,1221,2014-06-05T18:49:41Z,2020-09-29T15:20:37Z,2020-12-23T16:55:24Z,YES
909,122734569,annie,https://github.com/iawia002/annie,13681,268,1609,2018-02-24T11:29:03Z,2020-12-23T16:31:21Z,2020-12-24T02:54:13Z,YES
910,10379607,goreplay,https://github.com/buger/goreplay,13685,168,1348,2013-05-30T09:29:07Z,2020-12-23T15:39:30Z,2020-12-23T11:52:59Z,YES
904,331603,vim-fugitive,https://github.com/tpope/vim-fugitive,13657,48,795,2009-10-09T01:09:49Z,2020-12-17T09:13:23Z,2020-12-24T02:17:55Z,YES
905,40511756,flatpickr,https://github.com/flatpickr/flatpickr,13664,477,1188,2015-08-10T23:52:45Z,2020-12-22T09:51:39Z,2020-12-24T04:43:35Z,YES
906,80233816,lottie-react-native,https://github.com/lottie-react-native/lottie-react-native,13665,110,1473,2017-01-27T18:24:50Z,2020-12-11T02:57:19Z,2020-12-24T03:32:42Z,YES
907,50613991,harbor,https://github.com/goharbor/harbor,13665,655,3533,2016-01-28T21:10:28Z,2020-12-24T02:39:26Z,2020-12-24T03:52:14Z,YES
902,4869294,radare2,https://github.com/radareorg/radare2,13654,860,2375,2012-07-03T07:42:26Z,2020-12-24T01:33:31Z,2020-12-24T03:51:15Z,YES
899,65711522,Paddle,https://github.com/PaddlePaddle/Paddle,13628,2331,3373,2016-08-15T06:59:08Z,2020-12-24T04:48:55Z,2020-12-24T03:47:20Z,YES
893,33702544,dash,https://github.com/plotly/dash,13573,396,1390,2015-04-10T01:53:08Z,2020-12-22T18:45:09Z,2020-12-24T03:58:04Z,YES
894,3431193,yii2,https://github.com/yiisoft/yii2,13602,501,6954,2012-02-13T15:32:36Z,2020-12-23T18:16:04Z,2020-12-23T15:45:23Z,YES
895,13624859,websocket,https://github.com/gorilla/websocket,13604,55,2288,2013-10-16T16:41:46Z,2020-11-25T18:24:24Z,2020-12-23T17:07:28Z,YES
896,29759715,zstd,https://github.com/facebook/zstd,13612,53,1262,2015-01-24T00:22:38Z,2020-12-22T08:56:22Z,2020-12-24T03:20:58Z,YES
897,10114077,Inquirer.js,https://github.com/SBoudrias/Inquirer.js,13615,185,885,2013-05-17T01:41:36Z,2020-12-08T20:01:53Z,2020-12-23T08:41:18Z,YES
891,50726688,spaceship-prompt,https://github.com/denysdovhan/spaceship-prompt,13551,186,793,2016-01-30T13:50:02Z,2020-12-21T00:09:42Z,2020-12-24T02:37:50Z,YES
887,136815833,clash,https://github.com/Dreamacro/clash,13516,70,1928,2018-06-10T14:28:14Z,2020-12-24T02:23:44Z,2020-12-24T04:07:36Z,YES
883,931039,browserify,https://github.com/browserify/browserify,13493,355,1180,2010-09-22T16:11:32Z,2020-11-24T22:17:37Z,2020-12-23T20:37:04Z,YES
